! time (days)      u            v          prev=I/S0
     3.86200     1.48156     0.01240     0.00827
     3.86400     1.48154     0.01241     0.00827
     3.86600     1.48152     0.01242     0.00828
     3.86800     1.48150     0.01243     0.00829
     3.87000     1.48148     0.01244     0.00829
     3.87200     1.48146     0.01245     0.00830
     3.87400     1.48144     0.01246     0.00831
     3.87600     1.48143     0.01247     0.00831
     3.87800     1.48141     0.01248     0.00832
     3.88000     1.48139     0.01249     0.00832
     3.88200     1.48137     0.01250     0.00833
     3.88400     1.48135     0.01250     0.00834
     3.88600     1.48133     0.01251     0.00834
     3.88800     1.48131     0.01252     0.00835
     3.89000     1.48130     0.01253     0.00836
     3.89200     1.48128     0.01254     0.00836
     3.89400     1.48126     0.01255     0.00837
     3.89600     1.48124     0.01256     0.00837
     3.89800     1.48122     0.01257     0.00838
     3.90000     1.48120     0.01258     0.00839
     3.90200     1.48118     0.01259     0.00839
     3.90400     1.48117     0.01260     0.00840
     3.90600     1.48115     0.01261     0.00840
     3.90800     1.48113     0.01262     0.00841
     3.91000     1.48111     0.01263     0.00842
     3.91200     1.48109     0.01264     0.00842
     3.91400     1.48107     0.01264     0.00843
     3.91600     1.48105     0.01265     0.00844
     3.91800     1.48104     0.01266     0.00844
     3.92000     1.48102     0.01267     0.00845
     3.92200     1.48100     0.01268     0.00845
     3.92400     1.48098     0.01269     0.00846
     3.92600     1.48096     0.01270     0.00847
     3.92800     1.48094     0.01271     0.00847
     3.93000     1.48092     0.01272     0.00848
     3.93200     1.48090     0.01273     0.00849
     3.93400     1.48088     0.01274     0.00849
     3.93600     1.48087     0.01275     0.00850
     3.93800     1.48085     0.01276     0.00850
     3.94000     1.48083     0.01277     0.00851
     3.94200     1.48081     0.01278     0.00852
     3.94400     1.48079     0.01279     0.00852
     3.94600     1.48077     0.01279     0.00853
     3.94800     1.48075     0.01280     0.00854
     3.95000     1.48073     0.01281     0.00854
     3.95200     1.48071     0.01282     0.00855
     3.95400     1.48070     0.01283     0.00855
     3.95600     1.48068     0.01284     0.00856
     3.95800     1.48066     0.01285     0.00857
     3.96000     1.48064     0.01286     0.00857
     3.96200     1.48062     0.01287     0.00858
     3.96400     1.48060     0.01288     0.00859
     3.96600     1.48058     0.01289     0.00859
     3.96800     1.48056     0.01290     0.00860
     3.97000     1.48054     0.01291     0.00860
     3.97200     1.48052     0.01292     0.00861
     3.97400     1.48050     0.01293     0.00862
     3.97600     1.48049     0.01293     0.00862
     3.97800     1.48047     0.01294     0.00863
     3.98000     1.48045     0.01295     0.00864
     3.98200     1.48043     0.01296     0.00864
     3.98400     1.48041     0.01297     0.00865
     3.98600     1.48039     0.01298     0.00865
     3.98800     1.48037     0.01299     0.00866
     3.99000     1.48035     0.01300     0.00867
     3.99200     1.48033     0.01301     0.00867
     3.99400     1.48031     0.01302     0.00868
     3.99600     1.48029     0.01303     0.00869
     3.99800     1.48027     0.01304     0.00869
     4.00000     1.48025     0.01305     0.00870
     4.00200     1.48024     0.01306     0.00871
     4.00400     1.48022     0.01307     0.00871
     4.00600     1.48020     0.01308     0.00872
     4.00800     1.48018     0.01309     0.00873
     4.01000     1.48016     0.01310     0.00874
     4.01200     1.48014     0.01312     0.00874
     4.01400     1.48012     0.01313     0.00875
     4.01600     1.48010     0.01314     0.00876
     4.01800     1.48008     0.01315     0.00877
     4.02000     1.48006     0.01316     0.00877
     4.02200     1.48004     0.01317     0.00878
     4.02400     1.48002     0.01319     0.00879
     4.02600     1.48000     0.01320     0.00880
     4.02800     1.47998     0.01321     0.00881
     4.03000     1.47996     0.01322     0.00881
     4.03200     1.47994     0.01323     0.00882
     4.03400     1.47992     0.01324     0.00883
     4.03600     1.47990     0.01326     0.00884
     4.03800     1.47988     0.01327     0.00884
     4.04000     1.47986     0.01328     0.00885
     4.04200     1.47985     0.01329     0.00886
     4.04400     1.47983     0.01330     0.00887
     4.04600     1.47981     0.01331     0.00888
     4.04800     1.47979     0.01333     0.00888
     4.05000     1.47977     0.01334     0.00889
     4.05200     1.47975     0.01335     0.00890
     4.05400     1.47973     0.01336     0.00891
     4.05600     1.47971     0.01337     0.00892
     4.05800     1.47969     0.01338     0.00892
     4.06000     1.47967     0.01340     0.00893
     4.06200     1.47965     0.01341     0.00894
     4.06400     1.47963     0.01342     0.00895
     4.06600     1.47961     0.01343     0.00895
     4.06800     1.47959     0.01344     0.00896
     4.07000     1.47957     0.01346     0.00897
     4.07200     1.47955     0.01347     0.00898
     4.07400     1.47953     0.01348     0.00899
     4.07600     1.47951     0.01349     0.00899
     4.07800     1.47949     0.01350     0.00900
     4.08000     1.47947     0.01352     0.00901
     4.08200     1.47945     0.01353     0.00902
     4.08400     1.47943     0.01354     0.00903
     4.08600     1.47941     0.01355     0.00903
     4.08800     1.47939     0.01356     0.00904
     4.09000     1.47937     0.01357     0.00905
     4.09200     1.47935     0.01359     0.00906
     4.09400     1.47933     0.01360     0.00907
     4.09600     1.47931     0.01361     0.00907
     4.09800     1.47929     0.01362     0.00908
     4.10000     1.47927     0.01363     0.00909
     4.10200     1.47925     0.01365     0.00910
     4.10400     1.47923     0.01366     0.00911
     4.10600     1.47921     0.01367     0.00911
     4.10800     1.47919     0.01368     0.00912
     4.11000     1.47917     0.01369     0.00913
     4.11200     1.47915     0.01371     0.00914
     4.11400     1.47913     0.01372     0.00915
     4.11600     1.47911     0.01373     0.00915
     4.11800     1.47909     0.01374     0.00916
     4.12000     1.47906     0.01375     0.00917
     4.12200     1.47904     0.01377     0.00918
     4.12400     1.47902     0.01378     0.00919
     4.12600     1.47900     0.01379     0.00919
     4.12800     1.47898     0.01380     0.00920
     4.13000     1.47896     0.01382     0.00921
     4.13200     1.47894     0.01383     0.00922
     4.13400     1.47892     0.01384     0.00923
     4.13600     1.47890     0.01385     0.00923
     4.13800     1.47888     0.01386     0.00924
     4.14000     1.47886     0.01388     0.00925
     4.14200     1.47884     0.01389     0.00926
     4.14400     1.47882     0.01390     0.00927
     4.14600     1.47880     0.01391     0.00928
     4.14800     1.47878     0.01392     0.00928
     4.15000     1.47876     0.01394     0.00929
     4.15200     1.47874     0.01395     0.00930
     4.15400     1.47872     0.01396     0.00931
     4.15600     1.47870     0.01397     0.00932
     4.15800     1.47868     0.01399     0.00932
     4.16000     1.47865     0.01400     0.00933
     4.16200     1.47863     0.01401     0.00934
     4.16400     1.47861     0.01402     0.00935
     4.16600     1.47859     0.01404     0.00936
     4.16800     1.47857     0.01405     0.00936
     4.17000     1.47855     0.01406     0.00937
     4.17200     1.47853     0.01407     0.00938
     4.17400     1.47851     0.01408     0.00939
     4.17600     1.47849     0.01410     0.00940
     4.17800     1.47847     0.01411     0.00941
     4.18000     1.47845     0.01412     0.00941
     4.18200     1.47843     0.01413     0.00942
     4.18400     1.47840     0.01415     0.00943
     4.18600     1.47838     0.01416     0.00944
     4.18800     1.47836     0.01417     0.00945
     4.19000     1.47834     0.01418     0.00946
     4.19200     1.47832     0.01420     0.00946
     4.19400     1.47830     0.01421     0.00947
     4.19600     1.47828     0.01422     0.00948
     4.19800     1.47826     0.01423     0.00949
     4.20000     1.47824     0.01425     0.00950
     4.20200     1.47822     0.01426     0.00951
     4.20400     1.47819     0.01427     0.00951
     4.20600     1.47817     0.01428     0.00952
     4.20800     1.47815     0.01430     0.00953
     4.21000     1.47813     0.01431     0.00954
     4.21200     1.47811     0.01432     0.00955
     4.21400     1.47809     0.01433     0.00956
     4.21600     1.47807     0.01435     0.00956
     4.21800     1.47805     0.01436     0.00957
     4.22000     1.47803     0.01437     0.00958
     4.22200     1.47800     0.01438     0.00959
     4.22400     1.47798     0.01440     0.00960
     4.22600     1.47796     0.01441     0.00961
     4.22800     1.47794     0.01442     0.00961
     4.23000     1.47792     0.01443     0.00962
     4.23200     1.47790     0.01445     0.00963
     4.23400     1.47788     0.01446     0.00964
     4.23600     1.47785     0.01447     0.00965
     4.23800     1.47783     0.01448     0.00966
     4.24000     1.47781     0.01450     0.00966
     4.24200     1.47779     0.01451     0.00967
     4.24400     1.47777     0.01452     0.00968
     4.24600     1.47775     0.01453     0.00969
     4.24800     1.47773     0.01455     0.00970
     4.25000     1.47770     0.01456     0.00971
     4.25200     1.47768     0.01457     0.00971
     4.25400     1.47766     0.01458     0.00972
     4.25600     1.47764     0.01460     0.00973
     4.25800     1.47762     0.01461     0.00974
     4.26000     1.47760     0.01462     0.00975
     4.26200     1.47758     0.01464     0.00976
     4.26400     1.47755     0.01465     0.00977
     4.26600     1.47753     0.01466     0.00977
     4.26800     1.47751     0.01467     0.00978
     4.27000     1.47749     0.01469     0.00979
     4.27200     1.47747     0.01470     0.00980
     4.27400     1.47745     0.01471     0.00981
     4.27600     1.47742     0.01472     0.00982
     4.27800     1.47740     0.01474     0.00982
     4.28000     1.47738     0.01475     0.00983
     4.28200     1.47736     0.01476     0.00984
     4.28400     1.47734     0.01478     0.00985
     4.28600     1.47731     0.01479     0.00986
     4.28800     1.47729     0.01480     0.00987
     4.29000     1.47727     0.01481     0.00988
     4.29200     1.47725     0.01483     0.00988
     4.29400     1.47723     0.01484     0.00989
     4.29600     1.47720     0.01485     0.00990
     4.29800     1.47718     0.01487     0.00991
     4.30000     1.47716     0.01488     0.00992
     4.30200     1.47714     0.01489     0.00993
     4.30400     1.47712     0.01490     0.00994
     4.30600     1.47709     0.01492     0.00995
     4.30800     1.47707     0.01493     0.00995
     4.31000     1.47705     0.01494     0.00996
     4.31200     1.47703     0.01496     0.00997
     4.31400     1.47701     0.01497     0.00998
     4.31600     1.47698     0.01498     0.00999
     4.31800     1.47696     0.01500     0.01000
     4.32000     1.47694     0.01501     0.01001
     4.32200     1.47692     0.01502     0.01001
     4.32400     1.47690     0.01503     0.01002
     4.32600     1.47687     0.01505     0.01003
     4.32800     1.47685     0.01506     0.01004
     4.33000     1.47683     0.01507     0.01005
     4.33200     1.47681     0.01509     0.01006
     4.33400     1.47678     0.01510     0.01007
     4.33600     1.47676     0.01511     0.01008
     4.33800     1.47674     0.01513     0.01008
     4.34000     1.47672     0.01514     0.01009
     4.34200     1.47670     0.01515     0.01010
     4.34400     1.47667     0.01517     0.01011
     4.34600     1.47665     0.01518     0.01012
     4.34800     1.47663     0.01519     0.01013
     4.35000     1.47661     0.01520     0.01014
     4.35200     1.47658     0.01522     0.01015
     4.35400     1.47656     0.01523     0.01015
     4.35600     1.47654     0.01524     0.01016
     4.35800     1.47652     0.01526     0.01017
     4.36000     1.47649     0.01527     0.01018
     4.36200     1.47647     0.01528     0.01019
     4.36400     1.47645     0.01530     0.01020
     4.36600     1.47643     0.01531     0.01021
     4.36800     1.47640     0.01532     0.01022
     4.37000     1.47638     0.01534     0.01022
     4.37200     1.47636     0.01535     0.01023
     4.37400     1.47633     0.01536     0.01024
     4.37600     1.47631     0.01538     0.01025
     4.37800     1.47629     0.01539     0.01026
     4.38000     1.47627     0.01540     0.01027
     4.38200     1.47624     0.01542     0.01028
     4.38400     1.47622     0.01543     0.01029
     4.38600     1.47620     0.01544     0.01030
     4.38800     1.47618     0.01546     0.01030
     4.39000     1.47615     0.01547     0.01031
     4.39200     1.47613     0.01548     0.01032
     4.39400     1.47611     0.01550     0.01033
     4.39600     1.47608     0.01551     0.01034
     4.39800     1.47606     0.01552     0.01035
     4.40000     1.47604     0.01554     0.01036
     4.40200     1.47602     0.01555     0.01037
     4.40400     1.47599     0.01556     0.01038
     4.40600     1.47597     0.01558     0.01038
     4.40800     1.47595     0.01559     0.01039
     4.41000     1.47592     0.01560     0.01040
     4.41200     1.47590     0.01562     0.01041
     4.41400     1.47588     0.01563     0.01042
     4.41600     1.47585     0.01564     0.01043
     4.41800     1.47583     0.01566     0.01044
     4.42000     1.47581     0.01567     0.01045
     4.42200     1.47578     0.01568     0.01046
     4.42400     1.47576     0.01570     0.01046
     4.42600     1.47574     0.01571     0.01047
     4.42800     1.47572     0.01572     0.01048
     4.43000     1.47569     0.01574     0.01049
     4.43200     1.47567     0.01575     0.01050
     4.43400     1.47565     0.01577     0.01051
     4.43600     1.47562     0.01578     0.01052
     4.43800     1.47560     0.01579     0.01053
     4.44000     1.47558     0.01581     0.01054
     4.44200     1.47555     0.01582     0.01055
     4.44400     1.47553     0.01583     0.01056
     4.44600     1.47551     0.01585     0.01056
     4.44800     1.47548     0.01586     0.01057
     4.45000     1.47546     0.01587     0.01058
     4.45200     1.47544     0.01589     0.01059
     4.45400     1.47541     0.01590     0.01060
     4.45600     1.47539     0.01591     0.01061
     4.45800     1.47536     0.01593     0.01062
     4.46000     1.47534     0.01594     0.01063
     4.46200     1.47532     0.01596     0.01064
     4.46400     1.47529     0.01597     0.01065
     4.46600     1.47527     0.01598     0.01066
     4.46800     1.47525     0.01600     0.01066
     4.47000     1.47522     0.01601     0.01067
     4.47200     1.47520     0.01602     0.01068
     4.47400     1.47518     0.01604     0.01069
     4.47600     1.47515     0.01605     0.01070
     4.47800     1.47513     0.01607     0.01071
     4.48000     1.47511     0.01608     0.01072
     4.48200     1.47508     0.01609     0.01073
     4.48400     1.47506     0.01611     0.01074
     4.48600     1.47503     0.01612     0.01075
     4.48800     1.47501     0.01613     0.01076
     4.49000     1.47499     0.01615     0.01077
     4.49200     1.47496     0.01616     0.01077
     4.49400     1.47494     0.01618     0.01078
     4.49600     1.47491     0.01619     0.01079
     4.49800     1.47489     0.01620     0.01080
     4.50000     1.47487     0.01622     0.01081
     4.50200     1.47484     0.01623     0.01082
     4.50400     1.47482     0.01625     0.01083
     4.50600     1.47479     0.01626     0.01084
     4.50800     1.47477     0.01627     0.01085
     4.51000     1.47475     0.01629     0.01086
     4.51200     1.47472     0.01630     0.01087
     4.51400     1.47470     0.01632     0.01088
     4.51600     1.47467     0.01633     0.01089
     4.51800     1.47465     0.01634     0.01090
     4.52000     1.47463     0.01636     0.01090
     4.52200     1.47460     0.01637     0.01091
     4.52400     1.47458     0.01638     0.01092
     4.52600     1.47455     0.01640     0.01093
     4.52800     1.47453     0.01641     0.01094
     4.53000     1.47451     0.01643     0.01095
     4.53200     1.47448     0.01644     0.01096
     4.53400     1.47446     0.01646     0.01097
     4.53600     1.47443     0.01647     0.01098
     4.53800     1.47441     0.01648     0.01099
     4.54000     1.47438     0.01650     0.01100
     4.54200     1.47436     0.01651     0.01101
     4.54400     1.47434     0.01653     0.01102
     4.54600     1.47431     0.01654     0.01103
     4.54800     1.47429     0.01655     0.01104
     4.55000     1.47426     0.01657     0.01105
     4.55200     1.47424     0.01658     0.01105
     4.55400     1.47421     0.01660     0.01106
     4.55600     1.47419     0.01661     0.01107
     4.55800     1.47416     0.01662     0.01108
     4.56000     1.47414     0.01664     0.01109
     4.56200     1.47412     0.01665     0.01110
     4.56400     1.47409     0.01667     0.01111
     4.56600     1.47407     0.01668     0.01112
     4.56800     1.47404     0.01670     0.01113
     4.57000     1.47402     0.01671     0.01114
     4.57200     1.47399     0.01672     0.01115
     4.57400     1.47397     0.01674     0.01116
     4.57600     1.47394     0.01675     0.01117
     4.57800     1.47392     0.01677     0.01118
     4.58000     1.47389     0.01678     0.01119
     4.58200     1.47387     0.01680     0.01120
     4.58400     1.47384     0.01681     0.01121
     4.58600     1.47382     0.01682     0.01122
     4.58800     1.47379     0.01684     0.01123
     4.59000     1.47377     0.01685     0.01124
     4.59200     1.47374     0.01687     0.01124
     4.59400     1.47372     0.01688     0.01125
     4.59600     1.47370     0.01690     0.01126
     4.59800     1.47367     0.01691     0.01127
     4.60000     1.47365     0.01692     0.01128
     4.60200     1.47362     0.01694     0.01129
     4.60400     1.47360     0.01695     0.01130
     4.60600     1.47357     0.01697     0.01131
     4.60800     1.47355     0.01698     0.01132
     4.61000     1.47352     0.01700     0.01133
     4.61200     1.47350     0.01701     0.01134
     4.61400     1.47347     0.01703     0.01135
     4.61600     1.47345     0.01704     0.01136
     4.61800     1.47342     0.01705     0.01137
     4.62000     1.47339     0.01707     0.01138
     4.62200     1.47337     0.01708     0.01139
     4.62400     1.47334     0.01710     0.01140
     4.62600     1.47332     0.01711     0.01141
     4.62800     1.47329     0.01713     0.01142
     4.63000     1.47327     0.01714     0.01143
     4.63200     1.47324     0.01716     0.01144
     4.63400     1.47322     0.01717     0.01145
     4.63600     1.47319     0.01719     0.01146
     4.63800     1.47317     0.01720     0.01147
     4.64000     1.47314     0.01721     0.01148
     4.64200     1.47312     0.01723     0.01149
     4.64400     1.47309     0.01724     0.01150
     4.64600     1.47307     0.01726     0.01151
     4.64800     1.47304     0.01727     0.01152
     4.65000     1.47302     0.01729     0.01152
     4.65200     1.47299     0.01730     0.01153
     4.65400     1.47296     0.01732     0.01154
     4.65600     1.47294     0.01733     0.01155
     4.65800     1.47291     0.01735     0.01156
     4.66000     1.47289     0.01736     0.01157
     4.66200     1.47286     0.01738     0.01158
     4.66400     1.47284     0.01739     0.01159
     4.66600     1.47281     0.01741     0.01160
     4.66800     1.47279     0.01742     0.01161
     4.67000     1.47276     0.01743     0.01162
     4.67200     1.47273     0.01745     0.01163
     4.67400     1.47271     0.01746     0.01164
     4.67600     1.47268     0.01748     0.01165
     4.67800     1.47266     0.01749     0.01166
     4.68000     1.47263     0.01751     0.01167
     4.68200     1.47260     0.01752     0.01168
     4.68400     1.47258     0.01754     0.01169
     4.68600     1.47255     0.01755     0.01170
     4.68800     1.47253     0.01757     0.01171
     4.69000     1.47250     0.01758     0.01172
     4.69200     1.47248     0.01760     0.01173
     4.69400     1.47245     0.01761     0.01174
     4.69600     1.47242     0.01763     0.01175
     4.69800     1.47240     0.01764     0.01176
     4.70000     1.47237     0.01766     0.01177
     4.70200     1.47235     0.01767     0.01178
     4.70400     1.47232     0.01769     0.01179
     4.70600     1.47229     0.01770     0.01180
     4.70800     1.47227     0.01772     0.01181
     4.71000     1.47224     0.01773     0.01182
     4.71200     1.47222     0.01775     0.01183
     4.71400     1.47219     0.01776     0.01184
     4.71600     1.47216     0.01778     0.01185
     4.71800     1.47214     0.01779     0.01186
     4.72000     1.47211     0.01781     0.01187
     4.72200     1.47208     0.01782     0.01188
     4.72400     1.47206     0.01784     0.01189
     4.72600     1.47203     0.01785     0.01190
     4.72800     1.47201     0.01787     0.01191
     4.73000     1.47198     0.01788     0.01192
     4.73200     1.47195     0.01790     0.01193
     4.73400     1.47193     0.01791     0.01194
     4.73600     1.47190     0.01793     0.01195
     4.73800     1.47187     0.01794     0.01196
     4.74000     1.47185     0.01796     0.01197
     4.74200     1.47182     0.01797     0.01198
     4.74400     1.47179     0.01799     0.01199
     4.74600     1.47177     0.01800     0.01200
     4.74800     1.47174     0.01802     0.01201
     4.75000     1.47171     0.01803     0.01202
     4.75200     1.47169     0.01805     0.01203
     4.75400     1.47166     0.01806     0.01204
     4.75600     1.47164     0.01808     0.01205
     4.75800     1.47161     0.01809     0.01206
     4.76000     1.47158     0.01811     0.01207
     4.76200     1.47156     0.01812     0.01208
     4.76400     1.47153     0.01814     0.01209
     4.76600     1.47150     0.01816     0.01210
     4.76800     1.47148     0.01817     0.01211
     4.77000     1.47145     0.01819     0.01212
     4.77200     1.47142     0.01820     0.01213
     4.77400     1.47139     0.01822     0.01214
     4.77600     1.47137     0.01823     0.01215
     4.77800     1.47134     0.01825     0.01216
     4.78000     1.47131     0.01826     0.01218
     4.78200     1.47129     0.01828     0.01219
     4.78400     1.47126     0.01829     0.01220
     4.78600     1.47123     0.01831     0.01221
     4.78800     1.47121     0.01832     0.01222
     4.79000     1.47118     0.01834     0.01223
     4.79200     1.47115     0.01835     0.01224
     4.79400     1.47113     0.01837     0.01225
     4.79600     1.47110     0.01839     0.01226
     4.79800     1.47107     0.01840     0.01227
     4.80000     1.47104     0.01842     0.01228
     4.80200     1.47102     0.01843     0.01229
     4.80400     1.47099     0.01845     0.01230
     4.80600     1.47096     0.01846     0.01231
     4.80800     1.47094     0.01848     0.01232
     4.81000     1.47091     0.01849     0.01233
     4.81200     1.47088     0.01851     0.01234
     4.81400     1.47085     0.01853     0.01235
     4.81600     1.47083     0.01854     0.01236
     4.81800     1.47080     0.01856     0.01237
     4.82000     1.47077     0.01857     0.01238
     4.82200     1.47075     0.01859     0.01239
     4.82400     1.47072     0.01860     0.01240
     4.82600     1.47069     0.01862     0.01241
     4.82800     1.47066     0.01863     0.01242
     4.83000     1.47064     0.01865     0.01243
     4.83200     1.47061     0.01867     0.01244
     4.83400     1.47058     0.01868     0.01245
     4.83600     1.47055     0.01870     0.01246
     4.83800     1.47053     0.01871     0.01247
     4.84000     1.47050     0.01873     0.01249
     4.84200     1.47047     0.01874     0.01250
     4.84400     1.47044     0.01876     0.01251
     4.84600     1.47042     0.01878     0.01252
     4.84800     1.47039     0.01879     0.01253
     4.85000     1.47036     0.01881     0.01254
     4.85200     1.47033     0.01882     0.01255
     4.85400     1.47030     0.01884     0.01256
     4.85600     1.47028     0.01885     0.01257
     4.85800     1.47025     0.01887     0.01258
     4.86000     1.47022     0.01889     0.01259
     4.86200     1.47019     0.01890     0.01260
     4.86400     1.47017     0.01892     0.01261
     4.86600     1.47014     0.01893     0.01262
     4.86800     1.47011     0.01895     0.01263
     4.87000     1.47008     0.01896     0.01264
     4.87200     1.47005     0.01898     0.01265
     4.87400     1.47003     0.01900     0.01266
     4.87600     1.47000     0.01901     0.01267
     4.87800     1.46997     0.01903     0.01269
     4.88000     1.46994     0.01904     0.01270
     4.88200     1.46991     0.01906     0.01271
     4.88400     1.46989     0.01908     0.01272
     4.88600     1.46986     0.01909     0.01273
     4.88800     1.46983     0.01911     0.01274
     4.89000     1.46980     0.01912     0.01275
     4.89200     1.46977     0.01914     0.01276
     4.89400     1.46975     0.01916     0.01277
     4.89600     1.46972     0.01917     0.01278
     4.89800     1.46969     0.01919     0.01279
     4.90000     1.46966     0.01920     0.01280
     4.90200     1.46963     0.01922     0.01281
     4.90400     1.46961     0.01924     0.01282
     4.90600     1.46958     0.01925     0.01283
     4.90800     1.46955     0.01927     0.01285
     4.91000     1.46952     0.01928     0.01286
     4.91200     1.46949     0.01930     0.01287
     4.91400     1.46946     0.01932     0.01288
     4.91600     1.46943     0.01933     0.01289
     4.91800     1.46941     0.01935     0.01290
     4.92000     1.46938     0.01936     0.01291
     4.92200     1.46935     0.01938     0.01292
     4.92400     1.46932     0.01940     0.01293
     4.92600     1.46929     0.01941     0.01294
     4.92800     1.46926     0.01943     0.01295
     4.93000     1.46924     0.01945     0.01296
     4.93200     1.46921     0.01946     0.01297
     4.93400     1.46918     0.01948     0.01299
     4.93600     1.46915     0.01949     0.01300
     4.93800     1.46912     0.01951     0.01301
     4.94000     1.46909     0.01953     0.01302
     4.94200     1.46906     0.01954     0.01303
     4.94400     1.46903     0.01956     0.01304
     4.94600     1.46901     0.01958     0.01305
     4.94800     1.46898     0.01959     0.01306
     4.95000     1.46895     0.01961     0.01307
     4.95200     1.46892     0.01962     0.01308
     4.95400     1.46889     0.01964     0.01309
     4.95600     1.46886     0.01966     0.01310
     4.95800     1.46883     0.01967     0.01312
     4.96000     1.46880     0.01969     0.01313
     4.96200     1.46878     0.01971     0.01314
     4.96400     1.46875     0.01972     0.01315
     4.96600     1.46872     0.01974     0.01316
     4.96800     1.46869     0.01976     0.01317
     4.97000     1.46866     0.01977     0.01318
     4.97200     1.46863     0.01979     0.01319
     4.97400     1.46860     0.01980     0.01320
     4.97600     1.46857     0.01982     0.01321
     4.97800     1.46854     0.01984     0.01323
     4.98000     1.46851     0.01985     0.01324
     4.98200     1.46848     0.01987     0.01325
     4.98400     1.46846     0.01989     0.01326
     4.98600     1.46843     0.01990     0.01327
     4.98800     1.46840     0.01992     0.01328
     4.99000     1.46837     0.01994     0.01329
     4.99200     1.46834     0.01995     0.01330
     4.99400     1.46831     0.01997     0.01331
     4.99600     1.46828     0.01999     0.01332
     4.99800     1.46825     0.02000     0.01334
     5.00000     1.46822     0.02002     0.01335
     5.00200     1.46819     0.02004     0.01336
     5.00400     1.46816     0.02005     0.01337
     5.00600     1.46813     0.02007     0.01338
     5.00800     1.46810     0.02009     0.01339
     5.01000     1.46807     0.02010     0.01340
     5.01200     1.46804     0.02012     0.01341
     5.01400     1.46801     0.02014     0.01342
     5.01600     1.46799     0.02015     0.01344
     5.01800     1.46796     0.02017     0.01345
     5.02000     1.46793     0.02019     0.01346
     5.02200     1.46790     0.02020     0.01347
     5.02400     1.46787     0.02022     0.01348
     5.02600     1.46784     0.02024     0.01349
     5.02800     1.46781     0.02025     0.01350
     5.03000     1.46778     0.02027     0.01351
     5.03200     1.46775     0.02029     0.01352
     5.03400     1.46772     0.02030     0.01354
     5.03600     1.46769     0.02032     0.01355
     5.03800     1.46766     0.02034     0.01356
     5.04000     1.46763     0.02035     0.01357
     5.04200     1.46760     0.02037     0.01358
     5.04400     1.46757     0.02039     0.01359
     5.04600     1.46754     0.02041     0.01360
     5.04800     1.46751     0.02042     0.01361
     5.05000     1.46748     0.02044     0.01363
     5.05200     1.46745     0.02046     0.01364
     5.05400     1.46742     0.02047     0.01365
     5.05600     1.46739     0.02049     0.01366
     5.05800     1.46736     0.02051     0.01367
     5.06000     1.46733     0.02052     0.01368
     5.06200     1.46730     0.02054     0.01369
     5.06400     1.46727     0.02056     0.01371
     5.06600     1.46724     0.02057     0.01372
     5.06800     1.46721     0.02059     0.01373
     5.07000     1.46718     0.02061     0.01374
     5.07200     1.46715     0.02063     0.01375
     5.07400     1.46712     0.02064     0.01376
     5.07600     1.46709     0.02066     0.01377
     5.07800     1.46706     0.02068     0.01378
     5.08000     1.46703     0.02069     0.01380
     5.08200     1.46700     0.02071     0.01381
     5.08400     1.46697     0.02073     0.01382
     5.08600     1.46693     0.02075     0.01383
     5.08800     1.46690     0.02076     0.01384
     5.09000     1.46687     0.02078     0.01385
     5.09200     1.46684     0.02080     0.01386
     5.09400     1.46681     0.02081     0.01388
     5.09600     1.46678     0.02083     0.01389
     5.09800     1.46675     0.02085     0.01390
     5.10000     1.46672     0.02087     0.01391
     5.10200     1.46669     0.02088     0.01392
     5.10400     1.46666     0.02090     0.01393
     5.10600     1.46663     0.02092     0.01395
     5.10800     1.46660     0.02093     0.01396
     5.11000     1.46657     0.02095     0.01397
     5.11200     1.46654     0.02097     0.01398
     5.11400     1.46651     0.02099     0.01399
     5.11600     1.46648     0.02100     0.01400
     5.11800     1.46644     0.02102     0.01401
     5.12000     1.46641     0.02104     0.01403
     5.12200     1.46638     0.02106     0.01404
     5.12400     1.46635     0.02107     0.01405
     5.12600     1.46632     0.02109     0.01406
     5.12800     1.46629     0.02111     0.01407
     5.13000     1.46626     0.02113     0.01408
     5.13200     1.46623     0.02114     0.01410
     5.13400     1.46620     0.02116     0.01411
     5.13600     1.46617     0.02118     0.01412
     5.13800     1.46613     0.02120     0.01413
     5.14000     1.46610     0.02121     0.01414
     5.14200     1.46607     0.02123     0.01415
     5.14400     1.46604     0.02125     0.01417
     5.14600     1.46601     0.02127     0.01418
     5.14800     1.46598     0.02128     0.01419
     5.15000     1.46595     0.02130     0.01420
     5.15200     1.46592     0.02132     0.01421
     5.15400     1.46589     0.02134     0.01422
     5.15600     1.46585     0.02135     0.01424
     5.15800     1.46582     0.02137     0.01425
     5.16000     1.46579     0.02139     0.01426
     5.16200     1.46576     0.02141     0.01427
     5.16400     1.46573     0.02142     0.01428
     5.16600     1.46570     0.02144     0.01429
     5.16800     1.46567     0.02146     0.01431
     5.17000     1.46563     0.02148     0.01432
     5.17200     1.46560     0.02149     0.01433
     5.17400     1.46557     0.02151     0.01434
     5.17600     1.46554     0.02153     0.01435
     5.17800     1.46551     0.02155     0.01436
     5.18000     1.46548     0.02157     0.01438
     5.18200     1.46545     0.02158     0.01439
     5.18400     1.46541     0.02160     0.01440
     5.18600     1.46538     0.02162     0.01441
     5.18800     1.46535     0.02164     0.01442
     5.19000     1.46532     0.02165     0.01444
