! time (days)      u            v          prev=I/S0
     9.58000     0.03481     0.00003     0.00001
     9.58200     0.03481     0.00003     0.00001
     9.58400     0.03481     0.00003     0.00001
     9.58600     0.03481     0.00003     0.00001
     9.58800     0.03481     0.00003     0.00001
     9.59000     0.03481     0.00003     0.00001
     9.59200     0.03481     0.00003     0.00001
     9.59400     0.03481     0.00003     0.00001
     9.59600     0.03481     0.00003     0.00001
     9.59800     0.03481     0.00003     0.00001
     9.60000     0.03481     0.00003     0.00001
     9.60200     0.03481     0.00003     0.00001
     9.60400     0.03481     0.00003     0.00001
     9.60600     0.03481     0.00003     0.00001
     9.60800     0.03481     0.00003     0.00001
     9.61000     0.03481     0.00003     0.00001
     9.61200     0.03481     0.00003     0.00001
     9.61400     0.03481     0.00003     0.00001
     9.61600     0.03481     0.00003     0.00001
     9.61800     0.03481     0.00003     0.00001
     9.62000     0.03481     0.00003     0.00001
     9.62200     0.03481     0.00003     0.00001
     9.62400     0.03481     0.00003     0.00001
     9.62600     0.03481     0.00003     0.00001
     9.62800     0.03481     0.00003     0.00001
     9.63000     0.03481     0.00003     0.00001
     9.63200     0.03481     0.00003     0.00001
     9.63400     0.03481     0.00003     0.00001
     9.63600     0.03481     0.00003     0.00001
     9.63800     0.03481     0.00003     0.00001
     9.64000     0.03481     0.00003     0.00001
     9.64200     0.03481     0.00003     0.00001
     9.64400     0.03481     0.00003     0.00001
     9.64600     0.03481     0.00003     0.00001
     9.64800     0.03481     0.00003     0.00001
     9.65000     0.03481     0.00003     0.00001
     9.65200     0.03481     0.00003     0.00001
     9.65400     0.03481     0.00003     0.00001
     9.65600     0.03481     0.00003     0.00001
     9.65800     0.03481     0.00003     0.00001
     9.66000     0.03481     0.00003     0.00001
     9.66200     0.03481     0.00003     0.00001
     9.66400     0.03481     0.00003     0.00001
     9.66600     0.03481     0.00003     0.00001
     9.66800     0.03481     0.00003     0.00001
     9.67000     0.03481     0.00003     0.00001
     9.67200     0.03481     0.00003     0.00001
     9.67400     0.03481     0.00003     0.00001
     9.67600     0.03481     0.00002     0.00000
     9.67800     0.03481     0.00002     0.00000
     9.68000     0.03481     0.00002     0.00000
     9.68200     0.03481     0.00002     0.00000
     9.68400     0.03481     0.00002     0.00000
     9.68600     0.03481     0.00002     0.00000
     9.68800     0.03481     0.00002     0.00000
     9.69000     0.03481     0.00002     0.00000
     9.69200     0.03481     0.00002     0.00000
     9.69400     0.03481     0.00002     0.00000
     9.69600     0.03481     0.00002     0.00000
     9.69800     0.03481     0.00002     0.00000
     9.70000     0.03481     0.00002     0.00000
     9.70200     0.03481     0.00002     0.00000
     9.70400     0.03481     0.00002     0.00000
     9.70600     0.03481     0.00002     0.00000
     9.70800     0.03481     0.00002     0.00000
     9.71000     0.03481     0.00002     0.00000
     9.71200     0.03481     0.00002     0.00000
     9.71400     0.03481     0.00002     0.00000
     9.71600     0.03481     0.00002     0.00000
     9.71800     0.03481     0.00002     0.00000
     9.72000     0.03481     0.00002     0.00000
     9.72200     0.03481     0.00002     0.00000
     9.72400     0.03481     0.00002     0.00000
     9.72600     0.03481     0.00002     0.00000
     9.72800     0.03481     0.00002     0.00000
     9.73000     0.03481     0.00002     0.00000
     9.73200     0.03481     0.00002     0.00000
     9.73400     0.03481     0.00002     0.00000
     9.73600     0.03481     0.00002     0.00000
     9.73800     0.03481     0.00002     0.00000
     9.74000     0.03481     0.00002     0.00000
     9.74200     0.03481     0.00002     0.00000
     9.74400     0.03481     0.00002     0.00000
     9.74600     0.03481     0.00002     0.00000
     9.74800     0.03481     0.00002     0.00000
     9.75000     0.03481     0.00002     0.00000
     9.75200     0.03481     0.00002     0.00000
     9.75400     0.03481     0.00002     0.00000
     9.75600     0.03481     0.00002     0.00000
     9.75800     0.03481     0.00002     0.00000
     9.76000     0.03481     0.00002     0.00000
     9.76200     0.03481     0.00002     0.00000
     9.76400     0.03481     0.00002     0.00000
     9.76600     0.03481     0.00002     0.00000
     9.76800     0.03481     0.00002     0.00000
     9.77000     0.03481     0.00002     0.00000
     9.77200     0.03481     0.00002     0.00000
     9.77400     0.03481     0.00002     0.00000
     9.77600     0.03481     0.00002     0.00000
     9.77800     0.03481     0.00002     0.00000
     9.78000     0.03481     0.00002     0.00000
     9.78200     0.03481     0.00002     0.00000
     9.78400     0.03481     0.00002     0.00000
     9.78600     0.03481     0.00002     0.00000
     9.78800     0.03481     0.00002     0.00000
     9.79000     0.03481     0.00002     0.00000
     9.79200     0.03481     0.00002     0.00000
     9.79400     0.03481     0.00002     0.00000
     9.79600     0.03481     0.00002     0.00000
     9.79800     0.03481     0.00002     0.00000
     9.80000     0.03481     0.00002     0.00000
     9.80200     0.03481     0.00002     0.00000
     9.80400     0.03481     0.00002     0.00000
     9.80600     0.03481     0.00002     0.00000
     9.80800     0.03481     0.00002     0.00000
     9.81000     0.03481     0.00002     0.00000
     9.81200     0.03481     0.00002     0.00000
     9.81400     0.03481     0.00002     0.00000
     9.81600     0.03481     0.00002     0.00000
     9.81800     0.03481     0.00002     0.00000
     9.82000     0.03480     0.00002     0.00000
     9.82200     0.03480     0.00002     0.00000
     9.82400     0.03480     0.00002     0.00000
     9.82600     0.03480     0.00002     0.00000
     9.82800     0.03480     0.00002     0.00000
     9.83000     0.03480     0.00002     0.00000
     9.83200     0.03480     0.00002     0.00000
     9.83400     0.03480     0.00002     0.00000
     9.83600     0.03480     0.00002     0.00000
     9.83800     0.03480     0.00002     0.00000
     9.84000     0.03480     0.00002     0.00000
     9.84200     0.03480     0.00002     0.00000
     9.84400     0.03480     0.00002     0.00000
     9.84600     0.03480     0.00002     0.00000
     9.84800     0.03480     0.00002     0.00000
     9.85000     0.03480     0.00002     0.00000
     9.85200     0.03480     0.00002     0.00000
     9.85400     0.03480     0.00002     0.00000
     9.85600     0.03480     0.00002     0.00000
     9.85800     0.03480     0.00002     0.00000
     9.86000     0.03480     0.00002     0.00000
     9.86200     0.03480     0.00002     0.00000
     9.86400     0.03480     0.00002     0.00000
     9.86600     0.03480     0.00002     0.00000
     9.86800     0.03480     0.00002     0.00000
     9.87000     0.03480     0.00002     0.00000
     9.87200     0.03480     0.00002     0.00000
     9.87400     0.03480     0.00002     0.00000
     9.87600     0.03480     0.00002     0.00000
     9.87800     0.03480     0.00002     0.00000
     9.88000     0.03480     0.00001     0.00000
     9.88200     0.03480     0.00001     0.00000
     9.88400     0.03480     0.00001     0.00000
     9.88600     0.03480     0.00001     0.00000
     9.88800     0.03480     0.00001     0.00000
     9.89000     0.03480     0.00001     0.00000
     9.89200     0.03480     0.00001     0.00000
     9.89400     0.03480     0.00001     0.00000
     9.89600     0.03480     0.00001     0.00000
     9.89800     0.03480     0.00001     0.00000
     9.90000     0.03480     0.00001     0.00000
     9.90200     0.03480     0.00001     0.00000
     9.90400     0.03480     0.00001     0.00000
     9.90600     0.03480     0.00001     0.00000
     9.90800     0.03480     0.00001     0.00000
     9.91000     0.03480     0.00001     0.00000
     9.91200     0.03480     0.00001     0.00000
     9.91400     0.03480     0.00001     0.00000
     9.91600     0.03480     0.00001     0.00000
     9.91800     0.03480     0.00001     0.00000
     9.92000     0.03480     0.00001     0.00000
     9.92200     0.03480     0.00001     0.00000
     9.92400     0.03480     0.00001     0.00000
     9.92600     0.03480     0.00001     0.00000
     9.92800     0.03480     0.00001     0.00000
     9.93000     0.03480     0.00001     0.00000
     9.93200     0.03480     0.00001     0.00000
     9.93400     0.03480     0.00001     0.00000
     9.93600     0.03480     0.00001     0.00000
     9.93800     0.03480     0.00001     0.00000
     9.94000     0.03480     0.00001     0.00000
     9.94200     0.03480     0.00001     0.00000
     9.94400     0.03480     0.00001     0.00000
     9.94600     0.03480     0.00001     0.00000
     9.94800     0.03480     0.00001     0.00000
     9.95000     0.03480     0.00001     0.00000
     9.95200     0.03480     0.00001     0.00000
     9.95400     0.03480     0.00001     0.00000
     9.95600     0.03480     0.00001     0.00000
     9.95800     0.03480     0.00001     0.00000
     9.96000     0.03480     0.00001     0.00000
     9.96200     0.03480     0.00001     0.00000
     9.96400     0.03480     0.00001     0.00000
     9.96600     0.03480     0.00001     0.00000
     9.96800     0.03480     0.00001     0.00000
     9.97000     0.03480     0.00001     0.00000
     9.97200     0.03480     0.00001     0.00000
     9.97400     0.03480     0.00001     0.00000
     9.97600     0.03480     0.00001     0.00000
     9.97800     0.03480     0.00001     0.00000
     9.98000     0.03480     0.00001     0.00000
     9.98200     0.03480     0.00001     0.00000
     9.98400     0.03480     0.00001     0.00000
     9.98600     0.03480     0.00001     0.00000
     9.98800     0.03480     0.00001     0.00000
     9.99000     0.03480     0.00001     0.00000
     9.99200     0.03480     0.00001     0.00000
     9.99400     0.03480     0.00001     0.00000
     9.99600     0.03480     0.00001     0.00000
     9.99800     0.03480     0.00001     0.00000
    10.00000     0.03480     0.00001     0.00000
    10.00200     0.03480     0.00001     0.00000
    10.00400     0.03480     0.00001     0.00000
    10.00600     0.03480     0.00001     0.00000
    10.00800     0.03480     0.00001     0.00000
    10.01000     0.03480     0.00001     0.00000
    10.01200     0.03480     0.00001     0.00000
    10.01400     0.03480     0.00001     0.00000
    10.01600     0.03480     0.00001     0.00000
    10.01800     0.03480     0.00001     0.00000
    10.02000     0.03480     0.00001     0.00000
    10.02200     0.03480     0.00001     0.00000
    10.02400     0.03480     0.00001     0.00000
    10.02600     0.03480     0.00001     0.00000
    10.02800     0.03480     0.00001     0.00000
    10.03000     0.03480     0.00001     0.00000
    10.03200     0.03480     0.00001     0.00000
    10.03400     0.03480     0.00001     0.00000
    10.03600     0.03480     0.00001     0.00000
    10.03800     0.03480     0.00001     0.00000
    10.04000     0.03480     0.00001     0.00000
    10.04200     0.03480     0.00001     0.00000
    10.04400     0.03480     0.00001     0.00000
    10.04600     0.03480     0.00001     0.00000
    10.04800     0.03480     0.00001     0.00000
    10.05000     0.03480     0.00001     0.00000
    10.05200     0.03480     0.00001     0.00000
    10.05400     0.03480     0.00001     0.00000
    10.05600     0.03480     0.00001     0.00000
    10.05800     0.03480     0.00001     0.00000
    10.06000     0.03480     0.00001     0.00000
    10.06200     0.03480     0.00001     0.00000
    10.06400     0.03480     0.00001     0.00000
    10.06600     0.03480     0.00001     0.00000
    10.06800     0.03480     0.00001     0.00000
    10.07000     0.03480     0.00001     0.00000
    10.07200     0.03480     0.00001     0.00000
    10.07400     0.03480     0.00001     0.00000
    10.07600     0.03480     0.00001     0.00000
    10.07800     0.03480     0.00001     0.00000
    10.08000     0.03480     0.00001     0.00000
    10.08200     0.03480     0.00001     0.00000
    10.08400     0.03480     0.00001     0.00000
    10.08600     0.03480     0.00001     0.00000
    10.08800     0.03480     0.00001     0.00000
    10.09000     0.03480     0.00001     0.00000
    10.09200     0.03480     0.00001     0.00000
    10.09400     0.03480     0.00001     0.00000
    10.09600     0.03480     0.00001     0.00000
    10.09800     0.03480     0.00001     0.00000
    10.10000     0.03480     0.00001     0.00000
    10.10200     0.03480     0.00001     0.00000
    10.10400     0.03480     0.00001     0.00000
    10.10600     0.03480     0.00001     0.00000
    10.10800     0.03480     0.00001     0.00000
    10.11000     0.03480     0.00001     0.00000
    10.11200     0.03480     0.00001     0.00000
    10.11400     0.03480     0.00001     0.00000
    10.11600     0.03480     0.00001     0.00000
    10.11800     0.03480     0.00001     0.00000
    10.12000     0.03480     0.00001     0.00000
    10.12200     0.03480     0.00001     0.00000
    10.12400     0.03480     0.00001     0.00000
    10.12600     0.03480     0.00001     0.00000
    10.12800     0.03480     0.00001     0.00000
    10.13000     0.03480     0.00001     0.00000
    10.13200     0.03480     0.00001     0.00000
    10.13400     0.03480     0.00001     0.00000
    10.13600     0.03480     0.00001     0.00000
    10.13800     0.03480     0.00001     0.00000
    10.14000     0.03480     0.00001     0.00000
    10.14200     0.03480     0.00001     0.00000
    10.14400     0.03480     0.00001     0.00000
    10.14600     0.03480     0.00001     0.00000
    10.14800     0.03480     0.00001     0.00000
    10.15000     0.03480     0.00001     0.00000
    10.15200     0.03480     0.00001     0.00000
    10.15400     0.03480     0.00001     0.00000
    10.15600     0.03480     0.00001     0.00000
    10.15800     0.03480     0.00001     0.00000
    10.16000     0.03480     0.00001     0.00000
    10.16200     0.03480     0.00001     0.00000
    10.16400     0.03480     0.00001     0.00000
    10.16600     0.03480     0.00001     0.00000
    10.16800     0.03480     0.00001     0.00000
    10.17000     0.03480     0.00001     0.00000
    10.17200     0.03480     0.00001     0.00000
    10.17400     0.03480     0.00001     0.00000
    10.17600     0.03480     0.00001     0.00000
    10.17800     0.03480     0.00001     0.00000
    10.18000     0.03480     0.00001     0.00000
    10.18200     0.03480     0.00001     0.00000
    10.18400     0.03480     0.00001     0.00000
    10.18600     0.03480     0.00001     0.00000
    10.18800     0.03480     0.00001     0.00000
    10.19000     0.03480     0.00001     0.00000
    10.19200     0.03480     0.00001     0.00000
    10.19400     0.03480     0.00001     0.00000
    10.19600     0.03480     0.00001     0.00000
    10.19800     0.03480     0.00001     0.00000
    10.20000     0.03480     0.00001     0.00000
    10.20200     0.03480     0.00001     0.00000
    10.20400     0.03480     0.00001     0.00000
    10.20600     0.03480     0.00001     0.00000
    10.20800     0.03480     0.00001     0.00000
    10.21000     0.03480     0.00001     0.00000
    10.21200     0.03480     0.00001     0.00000
    10.21400     0.03480     0.00001     0.00000
    10.21600     0.03480     0.00001     0.00000
    10.21800     0.03480     0.00001     0.00000
    10.22000     0.03480     0.00001     0.00000
    10.22200     0.03480     0.00001     0.00000
    10.22400     0.03480     0.00001     0.00000
    10.22600     0.03480     0.00001     0.00000
    10.22800     0.03480     0.00001     0.00000
    10.23000     0.03480     0.00001     0.00000
    10.23200     0.03480     0.00001     0.00000
    10.23400     0.03480     0.00001     0.00000
    10.23600     0.03480     0.00001     0.00000
    10.23800     0.03480     0.00001     0.00000
    10.24000     0.03480     0.00001     0.00000
    10.24200     0.03480     0.00001     0.00000
    10.24400     0.03480     0.00001     0.00000
    10.24600     0.03480     0.00001     0.00000
    10.24800     0.03480     0.00001     0.00000
    10.25000     0.03480     0.00001     0.00000
    10.25200     0.03480     0.00001     0.00000
    10.25400     0.03480     0.00001     0.00000
    10.25600     0.03480     0.00001     0.00000
    10.25800     0.03480     0.00001     0.00000
    10.26000     0.03480     0.00001     0.00000
    10.26200     0.03480     0.00001     0.00000
    10.26400     0.03480     0.00001     0.00000
    10.26600     0.03480     0.00001     0.00000
    10.26800     0.03480     0.00001     0.00000
    10.27000     0.03480     0.00001     0.00000
    10.27200     0.03480     0.00001     0.00000
    10.27400     0.03480     0.00001     0.00000
    10.27600     0.03480     0.00001     0.00000
    10.27800     0.03480     0.00001     0.00000
    10.28000     0.03480     0.00001     0.00000
    10.28200     0.03480     0.00001     0.00000
    10.28400     0.03480     0.00001     0.00000
    10.28600     0.03480     0.00001     0.00000
    10.28800     0.03480     0.00001     0.00000
    10.29000     0.03480     0.00001     0.00000
    10.29200     0.03480     0.00001     0.00000
    10.29400     0.03480     0.00001     0.00000
    10.29600     0.03480     0.00001     0.00000
    10.29800     0.03480     0.00001     0.00000
    10.30000     0.03480     0.00001     0.00000
    10.30200     0.03480     0.00001     0.00000
    10.30400     0.03480     0.00001     0.00000
    10.30600     0.03480     0.00001     0.00000
    10.30800     0.03480     0.00001     0.00000
    10.31000     0.03480     0.00001     0.00000
    10.31200     0.03480     0.00001     0.00000
    10.31400     0.03480     0.00001     0.00000
    10.31600     0.03480     0.00001     0.00000
    10.31800     0.03480     0.00001     0.00000
    10.32000     0.03480     0.00001     0.00000
    10.32200     0.03480     0.00001     0.00000
    10.32400     0.03480     0.00000     0.00000
    10.32600     0.03480     0.00000     0.00000
    10.32800     0.03480     0.00000     0.00000
    10.33000     0.03480     0.00000     0.00000
    10.33200     0.03480     0.00000     0.00000
    10.33400     0.03480     0.00000     0.00000
    10.33600     0.03480     0.00000     0.00000
    10.33800     0.03480     0.00000     0.00000
    10.34000     0.03480     0.00000     0.00000
    10.34200     0.03480     0.00000     0.00000
    10.34400     0.03480     0.00000     0.00000
    10.34600     0.03480     0.00000     0.00000
    10.34800     0.03480     0.00000     0.00000
    10.35000     0.03480     0.00000     0.00000
    10.35200     0.03480     0.00000     0.00000
    10.35400     0.03480     0.00000     0.00000
    10.35600     0.03480     0.00000     0.00000
    10.35800     0.03480     0.00000     0.00000
    10.36000     0.03480     0.00000     0.00000
    10.36200     0.03480     0.00000     0.00000
    10.36400     0.03480     0.00000     0.00000
    10.36600     0.03480     0.00000     0.00000
    10.36800     0.03480     0.00000     0.00000
    10.37000     0.03480     0.00000     0.00000
    10.37200     0.03480     0.00000     0.00000
    10.37400     0.03480     0.00000     0.00000
    10.37600     0.03480     0.00000     0.00000
    10.37800     0.03480     0.00000     0.00000
    10.38000     0.03480     0.00000     0.00000
    10.38200     0.03480     0.00000     0.00000
    10.38400     0.03480     0.00000     0.00000
    10.38600     0.03480     0.00000     0.00000
    10.38800     0.03480     0.00000     0.00000
    10.39000     0.03480     0.00000     0.00000
    10.39200     0.03480     0.00000     0.00000
    10.39400     0.03480     0.00000     0.00000
    10.39600     0.03480     0.00000     0.00000
    10.39800     0.03480     0.00000     0.00000
    10.40000     0.03480     0.00000     0.00000
    10.40200     0.03480     0.00000     0.00000
    10.40400     0.03480     0.00000     0.00000
    10.40600     0.03480     0.00000     0.00000
    10.40800     0.03480     0.00000     0.00000
    10.41000     0.03480     0.00000     0.00000
    10.41200     0.03480     0.00000     0.00000
    10.41400     0.03480     0.00000     0.00000
    10.41600     0.03480     0.00000     0.00000
    10.41800     0.03480     0.00000     0.00000
    10.42000     0.03480     0.00000     0.00000
    10.42200     0.03480     0.00000     0.00000
    10.42400     0.03480     0.00000     0.00000
    10.42600     0.03480     0.00000     0.00000
    10.42800     0.03480     0.00000     0.00000
    10.43000     0.03480     0.00000     0.00000
    10.43200     0.03480     0.00000     0.00000
    10.43400     0.03480     0.00000     0.00000
    10.43600     0.03480     0.00000     0.00000
    10.43800     0.03480     0.00000     0.00000
    10.44000     0.03480     0.00000     0.00000
    10.44200     0.03480     0.00000     0.00000
    10.44400     0.03480     0.00000     0.00000
    10.44600     0.03480     0.00000     0.00000
    10.44800     0.03480     0.00000     0.00000
    10.45000     0.03480     0.00000     0.00000
    10.45200     0.03480     0.00000     0.00000
    10.45400     0.03480     0.00000     0.00000
    10.45600     0.03480     0.00000     0.00000
    10.45800     0.03480     0.00000     0.00000
    10.46000     0.03480     0.00000     0.00000
    10.46200     0.03480     0.00000     0.00000
    10.46400     0.03480     0.00000     0.00000
    10.46600     0.03480     0.00000     0.00000
    10.46800     0.03480     0.00000     0.00000
    10.47000     0.03480     0.00000     0.00000
    10.47200     0.03480     0.00000     0.00000
    10.47400     0.03480     0.00000     0.00000
    10.47600     0.03480     0.00000     0.00000
    10.47800     0.03480     0.00000     0.00000
    10.48000     0.03480     0.00000     0.00000
    10.48200     0.03480     0.00000     0.00000
    10.48400     0.03480     0.00000     0.00000
    10.48600     0.03480     0.00000     0.00000
    10.48800     0.03480     0.00000     0.00000
    10.49000     0.03480     0.00000     0.00000
    10.49200     0.03480     0.00000     0.00000
    10.49400     0.03480     0.00000     0.00000
    10.49600     0.03480     0.00000     0.00000
    10.49800     0.03480     0.00000     0.00000
    10.50000     0.03480     0.00000     0.00000
    10.50200     0.03480     0.00000     0.00000
    10.50400     0.03480     0.00000     0.00000
    10.50600     0.03480     0.00000     0.00000
    10.50800     0.03480     0.00000     0.00000
    10.51000     0.03480     0.00000     0.00000
    10.51200     0.03480     0.00000     0.00000
    10.51400     0.03480     0.00000     0.00000
    10.51600     0.03480     0.00000     0.00000
    10.51800     0.03480     0.00000     0.00000
    10.52000     0.03480     0.00000     0.00000
    10.52200     0.03480     0.00000     0.00000
    10.52400     0.03480     0.00000     0.00000
    10.52600     0.03480     0.00000     0.00000
    10.52800     0.03480     0.00000     0.00000
    10.53000     0.03480     0.00000     0.00000
    10.53200     0.03480     0.00000     0.00000
    10.53400     0.03480     0.00000     0.00000
    10.53600     0.03480     0.00000     0.00000
    10.53800     0.03480     0.00000     0.00000
    10.54000     0.03480     0.00000     0.00000
    10.54200     0.03480     0.00000     0.00000
    10.54400     0.03480     0.00000     0.00000
    10.54600     0.03480     0.00000     0.00000
    10.54800     0.03480     0.00000     0.00000
    10.55000     0.03480     0.00000     0.00000
    10.55200     0.03480     0.00000     0.00000
    10.55400     0.03480     0.00000     0.00000
    10.55600     0.03480     0.00000     0.00000
    10.55800     0.03480     0.00000     0.00000
    10.56000     0.03480     0.00000     0.00000
    10.56200     0.03480     0.00000     0.00000
    10.56400     0.03480     0.00000     0.00000
    10.56600     0.03480     0.00000     0.00000
    10.56800     0.03480     0.00000     0.00000
    10.57000     0.03480     0.00000     0.00000
    10.57200     0.03480     0.00000     0.00000
    10.57400     0.03480     0.00000     0.00000
    10.57600     0.03480     0.00000     0.00000
    10.57800     0.03480     0.00000     0.00000
    10.58000     0.03480     0.00000     0.00000
    10.58200     0.03480     0.00000     0.00000
    10.58400     0.03480     0.00000     0.00000
    10.58600     0.03480     0.00000     0.00000
    10.58800     0.03480     0.00000     0.00000
    10.59000     0.03480     0.00000     0.00000
    10.59200     0.03480     0.00000     0.00000
    10.59400     0.03480     0.00000     0.00000
    10.59600     0.03480     0.00000     0.00000
    10.59800     0.03480     0.00000     0.00000
    10.60000     0.03480     0.00000     0.00000
    10.60200     0.03480     0.00000     0.00000
    10.60400     0.03480     0.00000     0.00000
    10.60600     0.03480     0.00000     0.00000
    10.60800     0.03480     0.00000     0.00000
    10.61000     0.03480     0.00000     0.00000
    10.61200     0.03480     0.00000     0.00000
    10.61400     0.03480     0.00000     0.00000
    10.61600     0.03480     0.00000     0.00000
    10.61800     0.03480     0.00000     0.00000
    10.62000     0.03480     0.00000     0.00000
    10.62200     0.03480     0.00000     0.00000
    10.62400     0.03480     0.00000     0.00000
    10.62600     0.03480     0.00000     0.00000
    10.62800     0.03480     0.00000     0.00000
    10.63000     0.03480     0.00000     0.00000
    10.63200     0.03480     0.00000     0.00000
    10.63400     0.03480     0.00000     0.00000
    10.63600     0.03480     0.00000     0.00000
    10.63800     0.03480     0.00000     0.00000
    10.64000     0.03480     0.00000     0.00000
    10.64200     0.03480     0.00000     0.00000
    10.64400     0.03480     0.00000     0.00000
    10.64600     0.03480     0.00000     0.00000
    10.64800     0.03480     0.00000     0.00000
    10.65000     0.03480     0.00000     0.00000
    10.65200     0.03480     0.00000     0.00000
    10.65400     0.03480     0.00000     0.00000
    10.65600     0.03480     0.00000     0.00000
    10.65800     0.03480     0.00000     0.00000
    10.66000     0.03480     0.00000     0.00000
    10.66200     0.03480     0.00000     0.00000
    10.66400     0.03480     0.00000     0.00000
    10.66600     0.03480     0.00000     0.00000
    10.66800     0.03480     0.00000     0.00000
    10.67000     0.03480     0.00000     0.00000
    10.67200     0.03480     0.00000     0.00000
    10.67400     0.03480     0.00000     0.00000
    10.67600     0.03480     0.00000     0.00000
    10.67800     0.03480     0.00000     0.00000
    10.68000     0.03480     0.00000     0.00000
    10.68200     0.03480     0.00000     0.00000
    10.68400     0.03480     0.00000     0.00000
    10.68600     0.03480     0.00000     0.00000
    10.68800     0.03480     0.00000     0.00000
    10.69000     0.03480     0.00000     0.00000
    10.69200     0.03480     0.00000     0.00000
    10.69400     0.03480     0.00000     0.00000
    10.69600     0.03480     0.00000     0.00000
    10.69800     0.03480     0.00000     0.00000
    10.70000     0.03480     0.00000     0.00000
    10.70200     0.03480     0.00000     0.00000
    10.70400     0.03480     0.00000     0.00000
    10.70600     0.03480     0.00000     0.00000
    10.70800     0.03480     0.00000     0.00000
    10.71000     0.03480     0.00000     0.00000
    10.71200     0.03480     0.00000     0.00000
    10.71400     0.03480     0.00000     0.00000
    10.71600     0.03480     0.00000     0.00000
    10.71800     0.03480     0.00000     0.00000
    10.72000     0.03480     0.00000     0.00000
    10.72200     0.03480     0.00000     0.00000
    10.72400     0.03480     0.00000     0.00000
    10.72600     0.03480     0.00000     0.00000
    10.72800     0.03480     0.00000     0.00000
    10.73000     0.03480     0.00000     0.00000
    10.73200     0.03480     0.00000     0.00000
    10.73400     0.03480     0.00000     0.00000
    10.73600     0.03480     0.00000     0.00000
    10.73800     0.03480     0.00000     0.00000
    10.74000     0.03480     0.00000     0.00000
    10.74200     0.03480     0.00000     0.00000
    10.74400     0.03480     0.00000     0.00000
    10.74600     0.03480     0.00000     0.00000
    10.74800     0.03480     0.00000     0.00000
    10.75000     0.03480     0.00000     0.00000
    10.75200     0.03480     0.00000     0.00000
    10.75400     0.03480     0.00000     0.00000
    10.75600     0.03480     0.00000     0.00000
    10.75800     0.03480     0.00000     0.00000
    10.76000     0.03480     0.00000     0.00000
    10.76200     0.03480     0.00000     0.00000
    10.76400     0.03480     0.00000     0.00000
    10.76600     0.03480     0.00000     0.00000
    10.76800     0.03480     0.00000     0.00000
    10.77000     0.03480     0.00000     0.00000
    10.77200     0.03480     0.00000     0.00000
    10.77400     0.03480     0.00000     0.00000
    10.77600     0.03480     0.00000     0.00000
    10.77800     0.03480     0.00000     0.00000
    10.78000     0.03480     0.00000     0.00000
    10.78200     0.03480     0.00000     0.00000
    10.78400     0.03480     0.00000     0.00000
    10.78600     0.03480     0.00000     0.00000
    10.78800     0.03480     0.00000     0.00000
    10.79000     0.03480     0.00000     0.00000
    10.79200     0.03480     0.00000     0.00000
    10.79400     0.03480     0.00000     0.00000
    10.79600     0.03480     0.00000     0.00000
    10.79800     0.03480     0.00000     0.00000
    10.80000     0.03480     0.00000     0.00000
    10.80200     0.03480     0.00000     0.00000
    10.80400     0.03480     0.00000     0.00000
    10.80600     0.03480     0.00000     0.00000
    10.80800     0.03480     0.00000     0.00000
    10.81000     0.03480     0.00000     0.00000
    10.81200     0.03480     0.00000     0.00000
    10.81400     0.03480     0.00000     0.00000
    10.81600     0.03480     0.00000     0.00000
    10.81800     0.03480     0.00000     0.00000
    10.82000     0.03480     0.00000     0.00000
    10.82200     0.03480     0.00000     0.00000
    10.82400     0.03480     0.00000     0.00000
    10.82600     0.03480     0.00000     0.00000
    10.82800     0.03480     0.00000     0.00000
    10.83000     0.03480     0.00000     0.00000
    10.83200     0.03480     0.00000     0.00000
    10.83400     0.03480     0.00000     0.00000
    10.83600     0.03480     0.00000     0.00000
    10.83800     0.03480     0.00000     0.00000
    10.84000     0.03480     0.00000     0.00000
    10.84200     0.03480     0.00000     0.00000
    10.84400     0.03480     0.00000     0.00000
    10.84600     0.03480     0.00000     0.00000
    10.84800     0.03480     0.00000     0.00000
    10.85000     0.03480     0.00000     0.00000
    10.85200     0.03480     0.00000     0.00000
    10.85400     0.03480     0.00000     0.00000
    10.85600     0.03480     0.00000     0.00000
    10.85800     0.03480     0.00000     0.00000
    10.86000     0.03480     0.00000     0.00000
    10.86200     0.03480     0.00000     0.00000
    10.86400     0.03480     0.00000     0.00000
    10.86600     0.03480     0.00000     0.00000
    10.86800     0.03480     0.00000     0.00000
    10.87000     0.03480     0.00000     0.00000
    10.87200     0.03480     0.00000     0.00000
    10.87400     0.03480     0.00000     0.00000
    10.87600     0.03480     0.00000     0.00000
    10.87800     0.03480     0.00000     0.00000
    10.88000     0.03480     0.00000     0.00000
    10.88200     0.03480     0.00000     0.00000
    10.88400     0.03480     0.00000     0.00000
    10.88600     0.03480     0.00000     0.00000
    10.88800     0.03480     0.00000     0.00000
    10.89000     0.03480     0.00000     0.00000
    10.89200     0.03480     0.00000     0.00000
    10.89400     0.03480     0.00000     0.00000
    10.89600     0.03480     0.00000     0.00000
    10.89800     0.03480     0.00000     0.00000
    10.90000     0.03480     0.00000     0.00000
    10.90200     0.03480     0.00000     0.00000
    10.90400     0.03480     0.00000     0.00000
    10.90600     0.03480     0.00000     0.00000
    10.90800     0.03480     0.00000     0.00000
